timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,tracker_rot_quat_x,tracker_rot_quat_y,tracker_rot_quat_z,tracker_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754580473.6791162,0.007678568363189697,0.17625045776367188,-0.05920875072479248,-90.82218144099244,-7.698214058549481,-179.82536336843,-0.04820845653331844,0.7104828933063014,-0.7005036964833364,-0.046739277084619224,-128.6,-65.0,802.01,193.4,15.4,164.73,32.2,-22.0,-39.73,-78.6,-2.6,-36.5,-135.0,387.6,322.35,105.4,187.4,46.84,-11.4,45.0,-56.53,9.2,35.8,-75.58,-100.8,166.6,8.72,-16.0,136.0,-23.58,-23.2,17.6,-73.97,-87.8,45.0,-46.84,-72.2,50.6,-50.39,-64.0,50.0,-42.31,-74.4,43.4,-66.54,-48.6,39.4,-25.84,-137.0,24.2,-40.7,-98.6,57.4,-84.95,-92.6,35.8,-36.82,-106.4,3.2,-48.45,-90.4,32.2,-48.77,-84.8,13.0,-44.57,-49.8,18.2,-61.37,-53.2,45.0,-53.3
1754580487.370073,0.007612407207489014,0.1762385368347168,-0.05911719799041748,-90.83529078190547,-7.679569677144684,-179.82632874778318,-0.04808317426389143,0.7105713717983704,-0.7004294734103186,-0.04663505414230873,-129.2,-65.2,802.66,193.0,15.6,164.41,32.6,-22.0,-39.41,-78.8,-2.8,-37.15,-135.0,388.2,322.68,105.2,187.4,46.84,-11.8,45.2,-56.85,9.6,35.8,-75.58,-101.0,166.4,9.04,-15.8,135.8,-23.26,-23.6,17.8,-73.97,-87.8,45.2,-47.16,-71.8,50.4,-49.42,-64.6,50.6,-43.28,-74.0,43.0,-66.54,-48.2,39.6,-25.52,-137.0,23.8,-41.02,-98.6,57.2,-85.6,-92.6,35.6,-36.82,-107.0,2.8,-48.13,-90.8,32.2,-49.74,-84.4,13.4,-44.57,-50.6,18.0,-60.72,-52.6,44.8,-52.65
1754580500.694509,0.00768589973449707,0.1761643886566162,-0.059195756912231445,-90.79539545399084,-7.703290528476531,-179.82720354343536,-0.04823898554982327,0.7103177240601684,-0.7006669612934839,-0.04677073209666437,-128.4,-65.0,802.33,193.4,15.0,165.05,32.4,-22.2,-39.08,-79.0,-2.4,-36.82,-134.6,387.6,323.0,105.6,186.8,46.19,-11.8,45.2,-56.85,8.8,35.2,-75.91,-101.0,166.6,8.72,-16.0,136.2,-22.93,-22.8,17.4,-73.97,-87.8,45.6,-46.84,-72.6,50.4,-49.42,-64.6,50.4,-42.64,-74.0,43.2,-65.57,-48.8,39.4,-26.16,-137.2,24.2,-41.02,-98.6,57.2,-85.6,-92.6,35.4,-36.5,-106.6,3.4,-48.13,-90.6,32.2,-48.77,-84.4,13.2,-44.57,-50.6,18.0,-61.37,-52.8,44.8,-52.65
1754580514.9967306,0.007691830396652222,0.17620503902435303,-0.059134840965270996,-90.81915252584717,-7.699127642161349,-179.82402846025886,-0.04822354161185351,0.7104634255696213,-0.7005226396225438,-0.046735505238788486,-128.8,-65.0,802.66,193.4,15.6,164.73,32.4,-21.4,-39.73,-78.8,-2.4,-36.5,-134.8,387.6,322.03,105.4,187.6,45.87,-12.2,45.0,-56.2,9.2,35.4,-75.58,-101.4,166.8,8.4,-15.8,135.8,-23.58,-23.4,17.6,-73.64,-88.2,45.2,-47.16,-72.4,50.0,-49.74,-64.4,50.2,-43.28,-74.6,43.4,-66.86,-48.2,39.6,-25.84,-137.4,24.0,-40.7,-98.4,57.2,-85.6,-92.4,35.4,-35.85,-106.6,3.0,-48.13,-90.6,32.4,-48.77,-84.8,13.2,-43.93,-50.8,17.8,-61.37,-53.0,44.4,-52.65
1754580528.37001,0.0076586902141571045,0.17607784271240234,-0.059163808822631836,-90.82584456974918,-7.719955060906444,-179.81607784789526,-0.04839738148010893,0.710492074139246,-0.7004760206805087,-0.046818883279596525,-128.8,-65.0,802.01,192.8,15.4,165.05,32.2,-22.0,-39.73,-79.2,-2.6,-36.82,-134.8,387.2,322.03,105.2,187.2,46.51,-12.0,45.2,-56.53,9.0,35.6,-76.23,-100.8,166.4,8.4,-16.4,135.6,-23.9,-23.6,17.8,-73.97,-87.6,45.2,-46.84,-72.2,50.2,-50.07,-65.0,49.6,-42.31,-74.4,43.4,-66.54,-48.4,39.6,-25.84,-137.4,23.8,-40.7,-98.6,57.2,-84.95,-93.0,35.8,-36.5,-106.4,3.2,-47.48,-91.2,32.8,-49.74,-84.6,13.2,-43.61,-50.2,18.2,-61.05,-52.4,44.6,-52.65
1754580536.8247952,-0.033562809228897095,-0.00814366340637207,0.5205445289611816,-90.09224868096352,4.854002219333585,179.96049911851728,0.0301630914513473,0.7070306466262045,-0.7059138089105457,0.029724235990589893,-129.0,-65.0,802.33,193.6,15.4,164.73,32.0,-22.0,-40.38,-79.0,-2.6,-37.15,-135.2,387.4,322.35,105.0,187.2,46.19,-12.0,45.2,-56.85,8.8,35.2,-75.91,-101.6,166.8,7.43,-16.4,136.2,-23.26,-24.0,18.0,-73.64,-88.0,45.0,-47.8,-72.4,49.8,-49.74,-64.2,49.6,-42.96,-74.6,43.2,-66.54,-48.6,39.6,-25.84,-137.6,23.8,-40.7,-98.6,57.0,-85.6,-92.8,35.2,-36.5,-106.4,2.8,-48.45,-90.0,32.0,-49.42,-84.8,13.4,-44.25,-50.6,18.0,-61.05,-53.2,44.4,-52.33
1754580550.3803444,-0.03358432650566101,-0.007804989814758301,0.5201200246810913,-90.05204623947445,4.879730856244609,179.8224638253005,0.031183434536055932,0.706739101401859,-0.7061905497938794,0.02902169740225851,-129.4,-65.0,801.69,193.4,15.0,164.73,31.8,-22.2,-40.05,-79.2,-2.4,-37.15,-134.8,387.8,322.35,105.0,187.2,46.51,-12.0,45.4,-56.2,9.2,35.4,-76.23,-101.0,166.6,7.75,-16.2,136.0,-23.26,-23.4,17.6,-74.29,-88.4,45.4,-47.48,-72.8,50.0,-50.39,-64.2,49.8,-43.28,-74.4,43.4,-67.18,-48.4,39.6,-26.49,-137.6,24.0,-41.02,-98.6,57.0,-85.6,-92.6,35.6,-36.82,-107.0,3.0,-49.1,-90.8,32.0,-49.42,-84.4,12.8,-44.9,-50.6,17.6,-60.08,-54.4,42.0,-48.13
1754580562.5323715,-0.033562272787094116,-0.007803201675415039,0.520105242729187,-90.04392481419767,4.88622747183616,179.7709721377858,0.031543088444016605,0.70667317933799,-0.7062519987011624,0.02874220757598975,-111.2,-26.6,-33.27,-98.6,32.8,-40.7,-68.0,-24.8,-33.92,-110.8,-1.6,-22.93,-114.6,33.6,-19.06,-83.0,31.6,-45.22,-90.2,15.4,-45.54,-19.8,28.0,-59.11,-100.8,2.6,-17.44,-74.4,37.0,-24.23,-65.6,-14.2,-58.79,-106.8,31.6,-34.24,-74.0,-8.6,-33.92,-81.8,5.4,-27.13,-93.4,21.4,-53.3,-55.4,33.8,-1.94,-138.6,-0.2,-26.81,-105.2,36.8,-73.0,-100.0,23.2,-25.84,-111.6,-1.8,-41.34,-91.4,21.0,-40.7,-86.0,3.0,-35.53,-53.0,10.8,-53.94,-55.8,40.6,-47.16
1754580576.7567356,-0.03359416127204895,-0.008072257041931152,0.5204291343688965,-89.981636706785,4.90040396128278,179.76781333567476,-0.031665570614861985,-0.7062843355494725,0.7066333138116391,-0.028792992732692205,-111.4,-25.2,-31.01,-98.2,33.0,-40.38,-67.8,-24.8,-33.92,-110.8,-1.6,-21.96,-114.8,34.0,-19.06,-82.0,31.6,-44.9,-90.2,16.0,-46.19,-19.4,28.6,-59.43,-100.8,2.8,-17.12,-74.6,37.4,-23.9,-65.6,-14.4,-58.79,-107.0,32.0,-34.24,-73.2,-8.4,-33.27,-81.4,5.4,-27.46,-93.0,21.0,-52.33,-55.2,33.8,-1.94,-138.4,0.4,-27.13,-105.4,38.2,-73.97,-100.2,23.4,-26.81,-112.0,-1.6,-41.02,-91.2,21.2,-40.38,-86.8,3.2,-35.85,-53.2,11.0,-53.94,-56.2,39.6,-46.84
1754580593.0252311,-0.07971778512001038,0.326379656791687,0.5099378824234009,-86.67734214844529,28.429301071791112,-175.90293129155626,-0.15469889068142897,-0.6712552072163379,0.6985666118218004,-0.19362163183432365,-111.0,-26.2,-31.65,-97.8,32.6,-41.02,-67.6,-24.6,-33.59,-110.4,-2.0,-22.93,-114.6,34.0,-19.06,-82.4,32.0,-45.54,-90.2,15.6,-46.19,-19.2,28.4,-58.14,-100.6,2.8,-17.77,-74.0,37.6,-24.55,-65.4,-14.4,-58.14,-107.0,31.4,-34.24,-74.2,-8.6,-34.24,-81.6,5.4,-27.13,-93.0,21.4,-52.65,-36.0,36.0,-46.51,-182.2,357.4,467.7,124.2,176.8,71.06,-10.4,51.6,-35.21,-82.0,-0.6,-56.53,-98.0,229.0,11.63,-11.8,123.0,-22.29,-6.0,49.0,-68.8,-34.6,49.8,-60.4
1754580607.693068,-0.01348935067653656,0.17886507511138916,-0.21621429920196533,-91.59079918029339,-18.303020087155843,179.69496594569014,-0.10900595776045442,0.708022621262997,-0.688041912725092,-0.11584458841749577,-109.8,-68.4,-44.25,-86.6,-1.8,-52.97,-53.6,-41.6,-45.54,-101.6,-9.6,-31.33,-116.6,-85.4,-14.86,-41.6,-43.4,-56.2,-60.2,-15.4,-59.76,-3.6,17.8,-71.38,-125.2,-295.6,164.73,56.8,-107.6,39.41,2.0,-51.2,-67.51,-81.4,26.4,-47.8,-157.0,-208.2,760.99,207.8,-56.8,194.45,13.8,9.8,-59.43,-35.4,36.0,-46.51,-182.8,357.8,467.38,123.6,176.8,70.41,-10.6,52.2,-34.88,-81.8,-0.2,-55.88,-98.8,228.8,11.63,-11.6,123.4,-21.96,-6.6,49.2,-68.8,-34.0,49.8,-60.08
1754580620.022299,-0.013453006744384766,0.1786789894104004,-0.21600735187530518,-91.62512244710042,-18.29789307909944,179.72078895632333,-0.10910003012960987,0.7082091495738447,-0.687860906472577,-0.11569055958162162,-109.8,-68.2,-44.9,-87.0,-1.2,-52.65,-53.4,-42.0,-45.54,-102.0,-10.2,-31.33,-117.0,-85.4,-14.21,-41.4,-43.4,-56.2,-60.0,-15.2,-59.76,-4.0,18.0,-72.35,-125.4,-295.6,164.73,57.2,-107.8,39.73,2.2,-51.0,-67.18,-81.6,26.2,-48.77,-156.8,-208.2,760.34,207.6,-57.0,194.77,14.2,9.8,-59.43,-35.6,36.4,-46.84,-182.2,357.8,467.38,124.0,177.0,71.71,-10.2,52.4,-35.85,-81.6,-0.6,-55.88,-98.4,228.4,11.63,-11.4,123.2,-21.96,-6.6,48.6,-68.8,-34.2,49.6,-60.4
1754580633.1962423,-0.013543829321861267,0.17879390716552734,-0.21618878841400146,-91.63846931499782,-18.309927278888072,179.7098191324752,-0.10909102311724392,0.7082878936700668,-0.6877555267512037,-0.11584343231577036,-110.0,-68.2,-44.25,-86.8,-0.8,-52.97,-53.8,-41.8,-45.54,-101.8,-10.4,-31.01,-116.8,-85.0,-14.54,-41.8,-43.0,-56.2,-59.8,-15.4,-60.08,-4.0,17.4,-72.03,-125.4,-295.6,164.73,57.4,-107.6,39.73,2.0,-50.8,-67.18,-81.0,26.2,-48.13,-156.6,-208.2,760.67,207.4,-57.2,194.77,14.2,10.0,-60.08,-35.6,36.2,-46.84,-182.4,357.2,466.74,124.0,176.6,71.38,-10.4,51.8,-36.18,-82.0,-0.6,-56.2,-98.4,229.0,12.27,-11.8,123.2,-21.96,-5.8,48.8,-68.8,-34.6,49.8,-60.72
1754580646.8827474,-0.01338331401348114,0.17853295803070068,-0.21619397401809692,-91.71568313324285,-18.327541297541547,179.7933850883739,-0.10963550309906385,0.7086541050906751,-0.6873452335529988,-0.11552455681607311,-109.8,-68.6,-44.25,-86.4,-1.4,-52.65,-53.6,-41.6,-45.54,-101.4,-9.8,-31.01,-117.2,-85.0,-14.21,-41.4,-42.8,-55.88,-60.2,-15.6,-60.08,-3.8,17.2,-71.38,-125.2,-295.8,164.41,57.4,-107.8,39.73,2.2,-51.0,-67.18,-81.0,26.4,-48.45,-157.0,-208.6,760.34,207.4,-56.8,195.09,14.2,10.0,-60.08,-35.8,36.2,-47.16,-182.0,357.6,467.38,124.2,177.0,71.06,-10.2,51.8,-35.53,-81.8,-0.2,-55.88,-98.6,228.8,11.63,-11.6,123.0,-22.29,-6.6,49.0,-68.8,-34.6,50.2,-60.4
1754580660.529284,-0.013509407639503479,0.17864704132080078,-0.2160857915878296,-91.66863601331285,-18.311998178152866,179.77406692122645,-0.10947017616702188,0.70840562825199,-0.6876318636651906,-0.11549942247943222,-109.6,-68.4,-43.61,-86.8,-1.2,-53.62,-53.2,-41.4,-46.51,-101.4,-9.8,-31.01,-116.8,-85.4,-14.86,-41.2,-43.0,-55.56,-60.2,-15.0,-60.08,-4.2,17.8,-71.71,-125.4,-295.6,165.05,57.2,-107.8,40.05,1.6,-51.4,-67.18,-81.6,26.4,-48.45,-156.8,-208.6,760.99,207.2,-57.2,194.77,14.4,10.2,-60.08,-35.6,35.8,-46.51,-182.6,358.2,467.06,123.8,176.4,71.06,-10.2,52.2,-35.85,-82.0,-0.6,-56.53,-98.6,229.2,10.98,-11.8,123.4,-21.64,-6.2,49.2,-69.44,-34.0,50.2,-60.72
1754580674.079478,-0.013368219137191772,0.17811858654022217,-0.21578431129455566,-91.68529631513451,-18.32699281712457,179.85834981091077,-0.11006446685353213,0.7084100655920529,-0.6875990334837383,-0.11510229305607629,-109.8,-68.2,-43.93,-86.4,-1.2,-52.65,-53.6,-41.4,-45.54,-101.8,-9.8,-31.33,-117.0,-85.0,-14.54,-41.6,-43.2,-56.2,-60.2,-15.2,-59.43,-3.2,17.2,-71.38,-125.2,-295.8,165.05,57.4,-107.8,39.41,2.2,-51.2,-67.18,-80.8,26.6,-48.13,-156.8,-208.0,762.28,207.6,-56.8,195.74,13.6,10.2,-60.08,-35.6,35.8,-46.84,-182.0,358.0,466.74,124.2,177.0,71.06,-10.2,52.0,-35.85,-82.2,-0.8,-57.17,-98.6,229.2,11.95,-11.4,123.4,-22.29,-6.6,49.4,-68.8,-34.6,49.8,-60.72
1754580687.884635,-0.013496503233909607,0.1783527135848999,-0.21581822633743286,-91.68327386398593,-18.27446881055065,179.77078071293317,-0.10920977780744581,0.7085334904671087,-0.6875748201634617,-0.11530123361095466,-109.8,-68.4,-44.25,-86.6,-1.2,-52.97,-53.4,-41.4,-45.54,-101.8,-10.4,-31.33,-117.2,-85.2,-14.54,-41.4,-43.2,-55.56,-59.8,-15.4,-60.08,-3.8,17.2,-71.38,-125.0,-295.8,165.05,57.2,-107.4,39.41,2.4,-51.2,-67.18,-81.4,26.6,-48.45,-156.6,-208.4,761.31,207.8,-56.6,194.12,13.8,9.8,-59.43,-35.8,35.8,-47.48,-182.6,358.2,466.74,123.8,177.0,71.06,-10.4,52.0,-35.85,-81.8,-0.4,-55.88,-98.6,229.0,12.27,-11.2,123.2,-22.29,-6.0,49.4,-68.48,-33.8,50.0,-60.4
1754580701.0956826,-0.013341143727302551,0.178757905960083,-0.21624678373336792,-91.72607393137896,-18.337057445116596,179.80375638085584,-0.10974628982596339,0.7086970999137988,-0.6872821084604825,-0.115531115024853,-109.8,-68.2,-43.93,-86.4,-1.2,-53.3,-53.4,-41.6,-45.54,-101.4,-10.2,-31.01,-117.0,-85.0,-14.54,-42.2,-43.0,-56.2,-60.0,-15.2,-60.08,-3.8,17.8,-71.38,-124.8,-296.0,165.05,57.2,-107.8,39.08,2.4,-51.2,-67.51,-81.4,26.6,-49.1,-157.0,-208.8,760.99,207.4,-56.8,195.09,14.6,10.2,-60.08,-36.0,35.8,-46.51,-182.4,357.8,467.38,124.2,176.8,70.74,-10.2,52.0,-35.21,-82.0,0.0,-56.53,-98.8,228.6,11.63,-11.4,123.6,-22.29,-6.0,49.4,-68.48,-34.4,49.8,-60.08
1754580714.6360786,-0.013472631573677063,0.17887675762176514,-0.2162775993347168,-91.7534455137193,-18.299358444707085,179.817422858581,-0.10957702800380174,0.7088853856279277,-0.6871634211852214,-0.11524228812038469,-109.6,-68.6,-44.25,-86.2,-1.4,-53.3,-53.6,-41.6,-45.54,-101.6,-10.0,-30.36,-116.6,-84.8,-14.21,-41.6,-43.2,-56.53,-59.8,-15.2,-60.08,-3.6,17.4,-71.06,-125.2,-296.2,165.38,57.6,-108.0,39.41,2.0,-51.2,-67.51,-81.2,26.2,-48.45,-157.0,-208.6,761.63,207.8,-56.4,195.09,14.0,10.0,-59.76,-35.4,36.2,-46.84,-182.2,358.2,467.38,-104.8,36.8,-73.32,-100.4,22.8,-26.81,-111.6,-2.2,-41.99,-91.8,22.0,-40.05,-86.8,3.2,-35.85,-53.6,10.4,-54.91,-55.8,39.8,-46.84
1754580725.966661,-0.01331956684589386,0.17857277393341064,-0.21602678298950195,-91.6945216048533,-18.299492175387805,179.80129803395042,-0.10953737099048724,0.7085472370436119,-0.687511490779507,-0.11528349414653045,-111.0,-27.2,-32.62,-98.2,32.2,-40.7,-68.6,-25.0,-34.24,-111.0,-2.4,-23.26,-114.4,32.8,-19.06,-82.8,31.0,-45.87,-90.6,15.4,-46.19,-19.4,28.0,-59.76,-101.0,2.2,-17.77,-74.6,36.2,-25.19,-65.8,-14.8,-59.11,-106.8,31.4,-35.21,-74.2,-8.2,-33.59,-81.4,5.2,-26.81,-92.8,20.4,-52.65,-55.4,34.0,-2.58,-138.8,0.2,-27.46,-104.8,37.4,-73.64,-100.6,23.0,-27.46,-112.0,-2.6,-41.34,-91.8,21.8,-40.38,-86.6,3.2,-35.85,-53.4,10.4,-54.59,-56.2,40.2,-47.8
1754580742.401538,-0.03329184651374817,-0.0084916353225708,0.5760406255722046,-89.41744072935083,28.631103881586768,-179.78079693836926,-0.17442299484142643,-0.6819930162711949,0.6882904382821987,-0.17526651006977378,-111.2,-26.8,-32.3,-98.4,32.0,-40.38,-68.2,-25.4,-33.92,-111.4,-2.0,-22.93,-114.2,32.6,-19.38,-82.6,31.4,-45.87,-90.2,15.0,-45.87,-19.6,28.2,-59.76,-100.4,2.4,-17.44,-74.0,36.4,-24.87,-65.4,-14.4,-59.43,-107.0,30.8,-34.24,-73.6,-9.0,-33.59,-81.8,4.8,-27.46,-93.2,21.4,-52.97,-55.2,33.4,-1.94,-138.6,0.2,-26.81,-105.6,37.6,-73.97,-100.2,23.4,-26.81,-112.2,-2.0,-41.67,-92.0,22.0,-39.73,-86.6,3.4,-35.85,-53.8,10.6,-54.59,-56.0,40.0,-47.48
1754580756.1739721,-0.033398061990737915,-0.007359743118286133,0.5746089220046997,-89.63333449569286,28.620776825188578,-179.9119939313705,-0.17481270553580452,-0.6831044366685003,0.6872207739362406,-0.17474660872002692,-111.4,-26.4,-32.3,-98.4,32.2,-41.34,-68.4,-25.2,-33.92,-110.6,-2.6,-23.26,-114.8,32.8,-19.7,-82.4,31.4,-45.87,-90.8,15.0,-45.87,-19.6,28.2,-58.79,-100.4,2.6,-17.77,-74.2,36.6,-25.52,-65.8,-14.8,-58.79,-107.4,31.6,-33.92,-74.0,-8.8,-33.59,-81.8,4.8,-27.78,-93.2,21.0,-52.33,-55.0,33.6,-1.62,-138.8,0.4,-26.81,-105.2,37.2,-73.0,-100.0,23.0,-25.84,-112.2,-2.2,-41.02,-91.8,22.2,-39.73,-86.8,3.2,-35.85,-53.8,10.8,-54.26,-56.0,40.2,-48.13
1754580769.0844939,-0.03339150547981262,-0.007408738136291504,0.5744861364364624,-89.63975380855759,28.631891037530263,-179.98412247220153,-0.1752995535074037,-0.6830158971003977,0.687275344545307,-0.17439008554298874,-111.0,-26.8,-32.62,-98.2,32.0,-41.02,-68.2,-25.6,-34.24,-111.2,-2.4,-23.26,-114.4,32.8,-20.03,-83.0,31.4,-45.87,-90.0,15.0,-46.19,-19.4,27.8,-60.08,-100.8,2.4,-17.77,-74.2,36.6,-24.87,-66.0,-14.8,-59.11,-106.8,31.2,-35.21,-74.0,-8.8,-33.92,-81.6,5.0,-27.78,-93.4,20.6,-52.97,-55.6,33.2,-2.26,-138.8,0.2,-26.49,-105.0,37.4,-73.97,-100.2,23.0,-26.49,-112.0,-2.0,-41.99,-91.8,22.6,-39.73,-86.8,3.4,-35.53,-53.8,11.0,-54.26,-56.0,40.2,-47.16
1754580782.3440037,-0.033371418714523315,-0.007392764091491699,0.5745066404342651,-89.6586678147047,28.6460440381401,179.97447836240715,-0.1756024260911675,-0.6830444250047004,0.6872039245950219,-0.1742551190493086,-111.8,-26.8,-32.62,-98.4,32.2,-41.34,-68.8,-25.6,-34.24,-111.0,-2.6,-23.26,-114.0,32.2,-20.35,-82.2,31.2,-46.19,-90.6,15.2,-45.54,-19.4,27.6,-59.76,-101.0,2.4,-17.44,-74.0,36.2,-24.55,-65.6,-14.8,-58.79,-107.4,30.8,-35.21,-73.8,-8.4,-34.24,-81.6,5.0,-27.46,-93.4,21.0,-52.97,-55.0,33.8,-2.26,-138.2,0.6,-27.13,-105.0,36.8,-74.29,-100.4,23.0,-26.81,-112.2,-2.2,-41.99,-92.4,22.0,-39.73,-86.6,3.0,-35.85,-53.6,10.6,-54.26,-55.6,40.0,-47.48
1754580796.1141567,-0.03349444270133972,-0.007394075393676758,0.5743905305862427,-89.70323547284778,28.65626952877232,179.87927355789083,-0.17616356697827792,-0.6831499522956976,0.6870672118644656,-0.1738136347389266,-111.4,-27.2,-32.62,-98.4,32.2,-40.7,-68.2,-25.6,-34.24,-111.2,-2.0,-22.93,-114.2,32.4,-19.7,-83.0,31.2,-45.22,-90.6,14.8,-45.87,-19.4,28.0,-59.43,-100.8,2.2,-17.77,-75.0,36.6,-24.87,-65.8,-14.6,-58.46,-107.6,31.0,-34.56,-74.2,-8.4,-33.59,-82.2,4.8,-27.46,-93.2,21.2,-52.65,-55.8,33.4,-2.58,-139.2,0.0,-27.13,-104.8,37.0,-74.29,-100.4,23.2,-26.16,-111.6,-2.0,-41.99,-91.8,22.2,-39.73,-87.0,3.0,-35.21,-53.4,10.8,-54.59,-56.0,40.4,-47.48
1754580802.583459,0.2452705204486847,0.0816572904586792,-0.18697839975357056,-99.14232417321978,-69.54041706967904,-170.65901284896194,-0.41951932742346654,0.5931044019702442,-0.5662887010169383,-0.38929136639766027,-111.4,-26.4,-32.3,-98.2,31.8,-39.73,-68.4,-25.4,-33.59,-111.0,-2.2,-23.58,-114.0,32.4,-18.73,-82.8,31.0,-45.54,-90.2,15.2,-46.19,-19.4,28.0,-59.43,-100.2,2.2,-17.44,-74.2,36.4,-25.19,-65.6,-14.4,-59.43,-106.8,31.0,-34.56,-73.8,-9.0,-34.56,-81.8,4.8,-27.46,-93.0,21.2,-52.65,-55.2,33.4,-2.26,-138.8,0.4,-26.81,-105.2,37.4,-73.0,-100.4,23.2,-26.16,-111.8,-2.2,-41.34,-91.6,22.0,-40.7,-86.8,3.4,-35.85,-53.4,10.6,-54.26,-56.2,40.0,-48.13
1754580811.2921143,0.2473660409450531,0.08327734470367432,-0.1853744387626648,-98.83791048041805,-69.53829839682477,-170.95046049020624,-0.41903673474581754,0.5926744215947004,-0.56687914234622,-0.38960654888996954,-111.4,-26.6,-31.98,-98.6,32.0,-40.7,-68.2,-25.4,-34.56,-110.8,-1.6,-22.93,-114.4,33.0,-18.73,-82.6,31.0,-45.54,-90.2,15.4,-45.54,-19.6,27.8,-59.76,-100.6,2.0,-17.44,-74.0,36.6,-24.87,-65.4,-14.6,-58.79,-106.8,31.2,-34.56,-74.2,-8.6,-33.59,-81.8,5.0,-28.1,-93.2,21.0,-53.3,-55.6,33.2,-1.62,-138.6,0.0,-27.13,-105.4,37.4,-73.32,-100.2,23.0,-26.49,-111.4,-2.4,-41.67,-91.6,22.0,-40.38,-86.6,3.4,-36.18,-53.8,10.6,-54.26,-55.6,40.4,-47.8
1754580819.8687627,0.13024753332138062,0.17519843578338623,0.09144604206085205,-90.92448949978159,-36.55446083939423,-179.52178082404342,-0.2227857299481811,0.6759045430193537,-0.6669217115949598,-0.2207599283646351,-111.0,-26.8,-31.33,-98.2,31.4,-41.02,-68.2,-25.4,-33.59,-110.6,-2.2,-22.93,-114.6,32.8,-19.38,-82.6,31.2,-45.54,-90.2,14.8,-46.19,-19.8,27.8,-59.76,-101.0,2.4,-18.09,-74.0,36.4,-25.52,-65.6,-14.4,-58.79,-106.4,32.0,-35.21,-74.2,-7.4,-34.24,-81.2,6.4,-27.46,-92.8,22.4,-52.33,-55.2,34.4,-2.58,-138.8,1.2,-27.13,-104.6,38.4,-73.0,-100.0,23.8,-25.84,-111.4,-1.6,-41.34,-91.2,23.0,-40.05,-86.8,4.2,-35.85,-53.4,12.0,-53.94,-54.2,44.0,-46.19
1754580837.5730307,0.13028129935264587,0.1754823923110962,0.09092068672180176,-90.81121625249452,-36.52648066645286,-179.54779773579452,-0.22268796336757568,0.6753507328773022,-0.6675925449978218,-0.2205258547112546,-108.2,-34.2,-34.24,-97.0,29.8,-43.93,-66.2,-27.4,-37.47,-109.0,-3.8,-25.52,-113.6,25.8,-24.55,-81.0,25.6,-51.03,-87.8,10.6,-51.36,-17.6,25.2,-62.99,-99.6,-13.2,-27.78,-69.4,23.6,-33.92,-60.6,-23.6,-65.89,-102.8,27.2,-39.73,-72.0,-45.6,-47.16,-70.0,-23.4,-40.38,-81.0,6.0,-64.6,-50.8,32.0,-19.7,-138.4,-97.8,-30.69,-73.8,-27.2,-83.66,-74.2,-1.0,-41.67,-97.4,-13.8,-52.97,-95.4,-244.2,90.44,22.8,-117.6,-5.81,4.2,-18.8,-67.51,-33.2,30.4,-59.76
1754580851.9350355,0.13024330139160156,0.175551176071167,0.0909346342086792,-90.73135345364739,-36.52757413798268,-179.57873115165984,-0.22266575740212918,0.6749432807206627,-0.6680014543686358,-0.22055738361406044,-110.6,-29.0,-34.56,-97.0,29.8,-43.93,-66.0,-27.2,-36.82,-109.4,-3.6,-25.19,-113.8,26.2,-25.52,-81.0,26.0,-51.36,-88.0,11.0,-51.36,-17.2,25.6,-62.99,-99.6,-13.0,-28.1,-69.8,23.8,-33.92,-60.0,-23.0,-65.89,-103.2,28.0,-40.7,-72.4,-45.0,-47.16,-70.4,-23.6,-40.7,-80.8,6.0,-64.28,-50.6,31.4,-19.38,-138.8,-97.8,-30.36,-73.6,-27.6,-84.3,-74.0,-1.2,-41.02,-97.4,-14.0,-52.97,-94.8,-244.4,91.41,22.6,-117.4,-5.49,4.0,-19.2,-66.86,-33.2,30.4,-60.4
